ticker,year,report_risk_score_real,risk_score_source,risk_score_components,filing_data_quality_flag,filing_warning_text
VRTX,2022,14.9,real_sec_filing,"risk_per1k=1.5, debt=1, legal=29, uncertainty=0, cost+cyber=6",ok,
VRTX,2023,15.8,real_sec_filing,"risk_per1k=1.4, debt=0, legal=27, uncertainty=2, cost+cyber=10",ok,
VRTX,2024,11.6,real_sec_filing,"risk_per1k=1.2, debt=0, legal=20, uncertainty=2, cost+cyber=8",ok,
WFC,2017,8.8,real_sec_filing,"risk_per1k=6.4, debt=0, legal=0, uncertainty=0, cost+cyber=0",ok,
WFC,2018,21.6,real_sec_filing,"risk_per1k=6.3, debt=0, legal=0, uncertainty=1, cost+cyber=0",ok,
WFC,2019,66.8,real_sec_filing,"risk_per1k=75.8, debt=40, legal=0, uncertainty=6, cost+cyber=0",ok,
WFC,2020,,filing_missing_or_error,,too_short,text too short (79 words)
WFC,2021,,filing_missing_or_error,,too_short,text too short (48 words)
WFC,2022,,filing_missing_or_error,,too_short,text too short (48 words)
WFC,2023,,filing_missing_or_error,,too_short,text too short (40 words)
WFC,2024,,filing_missing_or_error,,too_short,text too short (90 words)
WMT,2017,27.4,real_sec_filing,"risk_per1k=7.3, debt=6, legal=7, uncertainty=7, cost+cyber=10",ok,
WMT,2018,36.1,real_sec_filing,"risk_per1k=8.2, debt=9, legal=11, uncertainty=7, cost+cyber=14",ok,
WMT,2019,39.9,real_sec_filing,"risk_per1k=9.2, debt=8, legal=14, uncertainty=8, cost+cyber=17",ok,
WMT,2020,53.1,real_sec_filing,"risk_per1k=10.6, debt=10, legal=20, uncertainty=13, cost+cyber=23",ok,
WMT,2021,48.2,real_sec_filing,"risk_per1k=10.2, debt=6, legal=15, uncertainty=18, cost+cyber=31",ok,
WMT,2022,39.6,real_sec_filing,"risk_per1k=8.8, debt=6, legal=14, uncertainty=10, cost+cyber=24",ok,
WMT,2023,40.5,real_sec_filing,"risk_per1k=8.6, debt=7, legal=17, uncertainty=6, cost+cyber=28",ok,
WMT,2024,39.8,real_sec_filing,"risk_per1k=8.5, debt=7, legal=19, uncertainty=5, cost+cyber=27",ok,
BA,2017,57.1,real_sec_filing,"risk_per1k=10.1, debt=17, legal=37, uncertainty=13, cost+cyber=6",ok,
BA,2018,63.0,real_sec_filing,"risk_per1k=10.6, debt=17, legal=40, uncertainty=13, cost+cyber=16",ok,
BA,2019,72.6,real_sec_filing,"risk_per1k=12.2, debt=20, legal=54, uncertainty=19, cost+cyber=11",ok,
BA,2020,84.8,real_sec_filing,"risk_per1k=19.4, debt=30, legal=50, uncertainty=23, cost+cyber=20",ok,
BA,2021,85.7,real_sec_filing,"risk_per1k=19.9, debt=29, legal=54, uncertainty=22, cost+cyber=22",ok,
BA,2022,81.6,real_sec_filing,"risk_per1k=15.6, debt=21, legal=51, uncertainty=16, cost+cyber=42",ok,
BA,2023,84.5,real_sec_filing,"risk_per1k=20.3, debt=18, legal=53, uncertainty=17, cost+cyber=80",ok,
BA,2024,84.3,real_sec_filing,"risk_per1k=19.2, debt=24, legal=51, uncertainty=15, cost+cyber=51",ok,
COP,2017,83.7,real_sec_filing,"risk_per1k=20.6, debt=19, legal=6, uncertainty=22, cost+cyber=8",ok,
COP,2018,90.8,real_sec_filing,"risk_per1k=17.3, debt=22, legal=24, uncertainty=24, cost+cyber=8",ok,
COP,2019,91.4,real_sec_filing,"risk_per1k=18.5, debt=21, legal=23, uncertainty=25, cost+cyber=8",ok,
COP,2020,89.0,real_sec_filing,"risk_per1k=17.1, debt=22, legal=27, uncertainty=26, cost+cyber=16",ok,
COP,2021,92.3,real_sec_filing,"risk_per1k=19.3, debt=21, legal=31, uncertainty=26, cost+cyber=26",ok,
COP,2022,93.1,real_sec_filing,"risk_per1k=21.8, debt=18, legal=34, uncertainty=22, cost+cyber=27",ok,
COP,2023,93.5,real_sec_filing,"risk_per1k=23.0, debt=18, legal=34, uncertainty=25, cost+cyber=24",ok,
COP,2024,92.2,real_sec_filing,"risk_per1k=23.5, debt=17, legal=37, uncertainty=27, cost+cyber=27",ok,
CVS,2017,57.6,real_sec_filing,"risk_per1k=9.7, debt=5, legal=76, uncertainty=21, cost+cyber=13",ok,
CVS,2018,25.6,real_sec_filing,"risk_per1k=4.1, debt=5, legal=23, uncertainty=7, cost+cyber=2",ok,
CVS,2019,37.0,real_sec_filing,"risk_per1k=6.5, debt=9, legal=21, uncertainty=11, cost+cyber=3",ok,
CVS,2020,25.6,real_sec_filing,"risk_per1k=5.8, debt=8, legal=9, uncertainty=5, cost+cyber=2",ok,
CVS,2021,24.9,real_sec_filing,"risk_per1k=5.3, debt=8, legal=9, uncertainty=5, cost+cyber=2",ok,
CVS,2022,25.0,real_sec_filing,"risk_per1k=5.6, debt=8, legal=8, uncertainty=5, cost+cyber=2",ok,
CVS,2023,25.6,real_sec_filing,"risk_per1k=7.4, debt=6, legal=6, uncertainty=5, cost+cyber=2",ok,
CVS,2024,28.9,real_sec_filing,"risk_per1k=6.5, debt=9, legal=9, uncertainty=5, cost+cyber=4",ok,
CVX,2017,91.6,real_sec_filing,"risk_per1k=28.1, debt=6, legal=18, uncertainty=12, cost+cyber=6",ok,
CVX,2018,91.0,real_sec_filing,"risk_per1k=28.5, debt=5, legal=19, uncertainty=12, cost+cyber=6",ok,
CVX,2019,89.6,real_sec_filing,"risk_per1k=26.5, debt=5, legal=21, uncertainty=12, cost+cyber=6",ok,
CVX,2020,87.5,real_sec_filing,"risk_per1k=23.0, debt=7, legal=21, uncertainty=21, cost+cyber=8",ok,
CVX,2021,89.9,real_sec_filing,"risk_per1k=24.8, debt=6, legal=28, uncertainty=21, cost+cyber=12",ok,
CVX,2022,88.1,real_sec_filing,"risk_per1k=22.5, debt=6, legal=27, uncertainty=23, cost+cyber=13",ok,
CVX,2023,85.9,real_sec_filing,"risk_per1k=19.4, debt=5, legal=33, uncertainty=23, cost+cyber=11",ok,
CVX,2024,86.3,real_sec_filing,"risk_per1k=18.4, debt=7, legal=31, uncertainty=23, cost+cyber=12",ok,
DUK,2017,86.8,real_sec_filing,"risk_per1k=13.1, debt=45, legal=39, uncertainty=30, cost+cyber=11",ok,
DUK,2018,90.8,real_sec_filing,"risk_per1k=14.1, debt=43, legal=47, uncertainty=34, cost+cyber=20",ok,
DUK,2019,50.5,real_sec_filing,"risk_per1k=6.9, debt=4, legal=16, uncertainty=3, cost+cyber=2",ok,
DUK,2020,51.1,real_sec_filing,"risk_per1k=6.8, debt=4, legal=16, uncertainty=3, cost+cyber=2",ok,
DUK,2021,48.2,real_sec_filing,"risk_per1k=6.4, debt=4, legal=15, uncertainty=3, cost+cyber=2",ok,
DUK,2022,50.6,real_sec_filing,"risk_per1k=6.5, debt=4, legal=16, uncertainty=2, cost+cyber=6",ok,
DUK,2023,51.2,real_sec_filing,"risk_per1k=6.6, debt=4, legal=16, uncertainty=2, cost+cyber=8",ok,
DUK,2024,83.6,real_sec_filing,"risk_per1k=15.4, debt=4, legal=11, uncertainty=2, cost+cyber=8",ok,
EQIX,2017,85.4,real_sec_filing,"risk_per1k=14.3, debt=62, legal=54, uncertainty=43, cost+cyber=14",ok,
EQIX,2018,85.9,real_sec_filing,"risk_per1k=14.6, debt=64, legal=55, uncertainty=49, cost+cyber=13",ok,
EQIX,2019,82.7,real_sec_filing,"risk_per1k=15.7, debt=65, legal=38, uncertainty=50, cost+cyber=12",ok,
EQIX,2020,81.9,real_sec_filing,"risk_per1k=15.0, debt=60, legal=39, uncertainty=51, cost+cyber=11",ok,
EQIX,2021,86.7,real_sec_filing,"risk_per1k=16.3, debt=57, legal=37, uncertainty=51, cost+cyber=29",ok,
EQIX,2022,90.2,real_sec_filing,"risk_per1k=16.8, debt=57, legal=48, uncertainty=50, cost+cyber=31",ok,
EQIX,2023,89.7,real_sec_filing,"risk_per1k=16.9, debt=56, legal=44, uncertainty=50, cost+cyber=38",ok,
EQIX,2024,89.9,real_sec_filing,"risk_per1k=17.3, debt=20, legal=78, uncertainty=50, cost+cyber=48",ok,
LMT,2017,56.0,real_sec_filing,"risk_per1k=10.5, debt=12, legal=25, uncertainty=15, cost+cyber=13",ok,
LMT,2018,54.8,real_sec_filing,"risk_per1k=10.9, debt=10, legal=20, uncertainty=15, cost+cyber=21",ok,
LMT,2019,61.5,real_sec_filing,"risk_per1k=12.2, debt=11, legal=29, uncertainty=13, cost+cyber=21",ok,
LMT,2020,52.2,real_sec_filing,"risk_per1k=11.2, debt=11, legal=15, uncertainty=18, cost+cyber=9",ok,
LMT,2021,57.6,real_sec_filing,"risk_per1k=12.5, debt=10, legal=21, uncertainty=13, cost+cyber=18",ok,
LMT,2022,63.8,real_sec_filing,"risk_per1k=13.9, debt=13, legal=19, uncertainty=14, cost+cyber=25",ok,
LMT,2023,68.3,real_sec_filing,"risk_per1k=14.9, debt=11, legal=29, uncertainty=14, cost+cyber=26",ok,
LMT,2024,69.9,real_sec_filing,"risk_per1k=15.7, debt=11, legal=30, uncertainty=14, cost+cyber=27",ok,
NEE,2017,46.7,real_sec_filing,"risk_per1k=6.3, debt=2, legal=60, uncertainty=37, cost+cyber=20",ok,
NEE,2018,42.7,real_sec_filing,"risk_per1k=5.6, debt=3, legal=44, uncertainty=31, cost+cyber=20",ok,
NEE,2019,47.9,real_sec_filing,"risk_per1k=6.3, debt=3, legal=58, uncertainty=35, cost+cyber=21",ok,
NEE,2020,45.1,real_sec_filing,"risk_per1k=5.8, debt=3, legal=49, uncertainty=30, cost+cyber=23",ok,
NEE,2021,41.4,real_sec_filing,"risk_per1k=5.0, debt=2, legal=46, uncertainty=27, cost+cyber=25",ok,
NEE,2022,40.1,real_sec_filing,"risk_per1k=4.9, debt=1, legal=48, uncertainty=25, cost+cyber=23",ok,
NEE,2023,39.8,real_sec_filing,"risk_per1k=4.9, debt=1, legal=46, uncertainty=24, cost+cyber=24",ok,
NEE,2024,42.9,real_sec_filing,"risk_per1k=5.5, debt=1, legal=53, uncertainty=26, cost+cyber=23",ok,
NOC,2017,82.3,real_sec_filing,"risk_per1k=15.9, debt=19, legal=61, uncertainty=48, cost+cyber=9",ok,
NOC,2018,78.2,real_sec_filing,"risk_per1k=14.7, debt=15, legal=56, uncertainty=39, cost+cyber=9",ok,
NOC,2019,79.3,real_sec_filing,"risk_per1k=15.1, debt=13, legal=60, uncertainty=39, cost+cyber=11",ok,
NOC,2020,76.7,real_sec_filing,"risk_per1k=13.7, debt=16, legal=63, uncertainty=41, cost+cyber=6",ok,
NOC,2021,71.9,real_sec_filing,"risk_per1k=11.2, debt=15, legal=62, uncertainty=39, cost+cyber=8",ok,
NOC,2022,82.6,real_sec_filing,"risk_per1k=15.0, debt=15, legal=56, uncertainty=40, cost+cyber=22",ok,
NOC,2023,84.0,real_sec_filing,"risk_per1k=17.3, debt=15, legal=55, uncertainty=40, cost+cyber=22",ok,
NOC,2024,85.4,real_sec_filing,"risk_per1k=17.7, debt=16, legal=55, uncertainty=36, cost+cyber=29",ok,
OXY,2017,26.5,real_sec_filing,"risk_per1k=6.7, debt=4, legal=16, uncertainty=5, cost+cyber=7",ok,
OXY,2018,35.0,real_sec_filing,"risk_per1k=8.5, debt=3, legal=23, uncertainty=9, cost+cyber=8",ok,
OXY,2019,69.7,real_sec_filing,"risk_per1k=11.2, debt=26, legal=40, uncertainty=25, cost+cyber=12",ok,
OXY,2020,73.3,real_sec_filing,"risk_per1k=11.8, debt=38, legal=39, uncertainty=34, cost+cyber=10",ok,
OXY,2021,67.6,real_sec_filing,"risk_per1k=12.3, debt=18, legal=31, uncertainty=27, cost+cyber=9",ok,
OXY,2022,59.4,real_sec_filing,"risk_per1k=11.2, debt=6, legal=42, uncertainty=21, cost+cyber=11",ok,
OXY,2023,52.7,real_sec_filing,"risk_per1k=10.2, debt=5, legal=46, uncertainty=15, cost+cyber=10",ok,
OXY,2024,81.8,real_sec_filing,"risk_per1k=12.9, debt=20, legal=53, uncertainty=36, cost+cyber=30",ok,
PLD,2017,73.0,real_sec_filing,"risk_per1k=14.0, debt=75, legal=17, uncertainty=22, cost+cyber=10",ok,
PLD,2018,71.9,real_sec_filing,"risk_per1k=13.7, debt=71, legal=17, uncertainty=22, cost+cyber=11",ok,
PLD,2019,68.8,real_sec_filing,"risk_per1k=12.6, debt=82, legal=19, uncertainty=24, cost+cyber=11",ok,
PLD,2020,65.2,real_sec_filing,"risk_per1k=11.8, debt=92, legal=17, uncertainty=27, cost+cyber=8",ok,
PLD,2021,64.4,real_sec_filing,"risk_per1k=11.5, debt=86, legal=15, uncertainty=26, cost+cyber=11",ok,
PLD,2022,64.2,real_sec_filing,"risk_per1k=11.6, debt=82, legal=14, uncertainty=25, cost+cyber=12",ok,
PLD,2023,69.8,real_sec_filing,"risk_per1k=13.4, debt=36, legal=15, uncertainty=25, cost+cyber=26",ok,
PLD,2024,70.7,real_sec_filing,"risk_per1k=13.7, debt=36, legal=16, uncertainty=25, cost+cyber=27",ok,
PYPL,2017,46.9,real_sec_filing,"risk_per1k=10.7, debt=3, legal=53, uncertainty=9, cost+cyber=8",ok,
PYPL,2018,52.7,real_sec_filing,"risk_per1k=10.8, debt=5, legal=41, uncertainty=12, cost+cyber=17",ok,
PYPL,2019,51.6,real_sec_filing,"risk_per1k=11.7, debt=4, legal=41, uncertainty=10, cost+cyber=16",ok,
PYPL,2020,48.4,real_sec_filing,"risk_per1k=9.0, debt=2, legal=91, uncertainty=9, cost+cyber=22",ok,
PYPL,2021,49.7,real_sec_filing,"risk_per1k=7.9, debt=5, legal=87, uncertainty=7, cost+cyber=22",ok,
PYPL,2022,50.0,real_sec_filing,"risk_per1k=9.4, debt=4, legal=71, uncertainty=5, cost+cyber=23",ok,
PYPL,2023,53.5,real_sec_filing,"risk_per1k=9.7, debt=5, legal=73, uncertainty=5, cost+cyber=28",ok,
PYPL,2024,52.4,real_sec_filing,"risk_per1k=9.8, debt=4, legal=89, uncertainty=5, cost+cyber=27",ok,
SLB,2017,56.4,real_sec_filing,"risk_per1k=7.0, debt=48, legal=18, uncertainty=38, cost+cyber=14",ok,
SLB,2018,58.2,real_sec_filing,"risk_per1k=7.9, debt=47, legal=20, uncertainty=36, cost+cyber=12",ok,
SLB,2019,54.0,real_sec_filing,"risk_per1k=6.4, debt=44, legal=19, uncertainty=46, cost+cyber=9",ok,
SLB,2020,65.6,real_sec_filing,"risk_per1k=10.2, debt=19, legal=26, uncertainty=46, cost+cyber=19",ok,
SLB,2021,60.8,real_sec_filing,"risk_per1k=10.4, debt=11, legal=32, uncertainty=30, cost+cyber=11",ok,
SLB,2022,60.2,real_sec_filing,"risk_per1k=9.5, debt=12, legal=36, uncertainty=24, cost+cyber=15",ok,
SLB,2023,70.6,real_sec_filing,"risk_per1k=12.1, debt=10, legal=37, uncertainty=31, cost+cyber=41",ok,
SLB,2024,67.2,real_sec_filing,"risk_per1k=11.8, debt=7, legal=40, uncertainty=29, cost+cyber=43",ok,
SO,2017,24.4,real_sec_filing,"risk_per1k=1.7, debt=5, legal=34, uncertainty=3, cost+cyber=5",ok,
SO,2018,29.4,real_sec_filing,"risk_per1k=1.7, debt=8, legal=31, uncertainty=3, cost+cyber=7",ok,
SO,2019,47.2,real_sec_filing,"risk_per1k=2.8, debt=223, legal=36, uncertainty=0, cost+cyber=0",ok,
SO,2020,,filing_missing_or_error,,too_short,text too short (4 words)
SO,2021,,filing_missing_or_error,,too_short,text too short (4 words)
SO,2022,,filing_missing_or_error,,too_short,text too short (4 words)
SO,2023,,filing_missing_or_error,,too_short,text too short (4 words)
SO,2024,,filing_missing_or_error,,too_short,text too short (4 words)
UPS,2017,56.2,real_sec_filing,"risk_per1k=8.2, debt=12, legal=30, uncertainty=19, cost+cyber=27",ok,
UPS,2018,58.1,real_sec_filing,"risk_per1k=8.7, debt=11, legal=31, uncertainty=23, cost+cyber=29",ok,
UPS,2019,62.9,real_sec_filing,"risk_per1k=10.8, debt=9, legal=30, uncertainty=30, cost+cyber=30",ok,
UPS,2020,75.5,real_sec_filing,"risk_per1k=14.9, debt=10, legal=40, uncertainty=33, cost+cyber=33",ok,
UPS,2021,76.6,real_sec_filing,"risk_per1k=15.8, debt=9, legal=42, uncertainty=35, cost+cyber=35",ok,
UPS,2022,77.0,real_sec_filing,"risk_per1k=16.0, debt=9, legal=44, uncertainty=32, cost+cyber=35",ok,
UPS,2023,81.4,real_sec_filing,"risk_per1k=18.9, debt=8, legal=61, uncertainty=31, cost+cyber=61",ok,
UPS,2024,78.7,real_sec_filing,"risk_per1k=17.7, debt=6, legal=58, uncertainty=35, cost+cyber=48",ok,
XOM,2017,27.0,real_sec_filing,"risk_per1k=4.8, debt=5, legal=20, uncertainty=7, cost+cyber=16",ok,
XOM,2018,28.3,real_sec_filing,"risk_per1k=5.1, debt=5, legal=22, uncertainty=7, cost+cyber=16",ok,
XOM,2019,28.4,real_sec_filing,"risk_per1k=5.1, debt=5, legal=20, uncertainty=8, cost+cyber=17",ok,
XOM,2020,30.5,real_sec_filing,"risk_per1k=5.6, debt=5, legal=22, uncertainty=8, cost+cyber=19",ok,
XOM,2021,35.4,real_sec_filing,"risk_per1k=6.3, debt=5, legal=23, uncertainty=11, cost+cyber=24",ok,
XOM,2022,36.9,real_sec_filing,"risk_per1k=6.6, debt=5, legal=23, uncertainty=11, cost+cyber=26",ok,
XOM,2023,46.5,real_sec_filing,"risk_per1k=8.7, debt=6, legal=26, uncertainty=11, cost+cyber=61",ok,
XOM,2024,51.6,real_sec_filing,"risk_per1k=8.7, debt=8, legal=31, uncertainty=11, cost+cyber=61",ok,
